title,douban_id,douban_url,cover,rating,date,status,status_label,tags,comment,intro,category
DUMB DUMB,35540909,https://music.douban.com/subject/35540909/,/covers/music/35540909.jpg,2,2021-08-04,collect,听过,,YG 你要再这么毁全somi我真的会和你拼命,"SOMI,전소미 / 2021-08-02 / 单曲 / 数字(Digital) / 流行",music
Sensational,35431080,https://music.douban.com/subject/35431080/,/covers/music/35431080.jpg,5,2021-08-02,collect,听过,,again yes yes yes yes yes,Erika De Casier / 2021-05-21 / 专辑 / CD / 放克/灵歌/R&B,music
Drive You Home,35542786,https://music.douban.com/subject/35542786/,/covers/music/35542786.jpg,3,2021-07-30,collect,听过,,,"王嘉尔 Jackson Wang,Internet Money / 2021-07-29 / 单曲 / 数字(Digital) / 流行",music
Exile on Main St.,1467358,https://music.douban.com/subject/1467358/,/covers/music/1467358.jpg,4,2021-07-26,collect,听过,,喜欢04 17 感觉村上应该也会喜欢,The Rolling Stones / 1972-05-12 / 专辑 / CD / 摇滚,music
直覺,2121910,https://music.douban.com/subject/2121910/,/covers/music/2121910.jpg,5,2021-07-26,collect,听过,,,杨千嬅 / 1997-06-13 / 专辑 / CD / 流行,music
Who's Next,1437579,https://music.douban.com/subject/1437579/,/covers/music/1437579.jpg,5,2021-07-21,collect,听过,,Yahhhhh,The Who / 1971 / 专辑 / 黑胶 / 摇滚,music
Nowhere,1394974,https://music.douban.com/subject/1394974/,/covers/music/1394974.jpg,4,2021-07-19,collect,听过,,,Ride / 1990 / 专辑 / Audio CD / 摇滚,music
Across the Universe,1395644,https://music.douban.com/subject/1395644/,/covers/music/1395644.jpg,5,2021-07-13,collect,听过,,,Fiona Apple / 1999 / 单曲 / CD / 民谣,music
Merry & Happy,27595934,https://music.douban.com/subject/27595934/,/covers/music/27595934.jpg,4,2021-07-12,collect,听过,,LIKEY   LIKEY LIKEY LIKEY 中毒啊金价,TWICE / 2017-12-11 / 专辑 / CD / 流行,music
Taste of Love,35457898,https://music.douban.com/subject/35457898/,/covers/music/35457898.jpg,4,2021-07-12,collect,听过,,真好,TWICE / 2021-06-11 / EP / CD / 流行,music
The Stone Roses,1401705,https://music.douban.com/subject/1401705/,/covers/music/1401705.jpg,4,2021-07-11,collect,听过,,想喝北冰洋,The Stone Roses / 1989-05-02 / 专辑 / 黑胶 / 摇滚,music
Perfect World - Single,35511535,https://music.douban.com/subject/35511535/,/covers/music/35511535.jpg,3,2021-07-11,collect,听过,,真的好霓虹 属于是超喜欢听的三星曲 朴志效你的声音可以做歌姬了,TWICE / 2021-06-30 / 单曲 / 数字(Digital) / 流行,music
My Love,1440162,https://music.douban.com/subject/1440162/,/covers/music/1440162.jpg,5,2021-07-08,collect,听过,,千禧年的beat,卫兰 / 2005 / 专辑 / CD / 放克/灵歌/R&B,music
Sally Cinnamon,1408398,https://music.douban.com/subject/1408398/,/covers/music/1408398.jpg,5,2021-07-06,collect,听过,,,The Stone Roses / 1987 / CD-single / Audio CD / 摇滚,music
Hello,35465291,https://music.douban.com/subject/35465291/,/covers/music/35465291.jpg,3,2021-07-04,collect,听过,,,Joy / 2021-05-31 / EP / CD / 流行,music
Epilogue,35262702,https://music.douban.com/subject/35262702/,/covers/music/35262702.jpg,5,2021-07-04,collect,听过,,,"麦浚龙 Mak Juno,谢安琪 Kay Tse / 2020-11-30 / 单曲 / 数字(Digital) / 流行",music
城市小說選集,34911227,https://music.douban.com/subject/34911227/,/covers/music/34911227.jpg,2,2021-07-04,collect,听过,,土🥱,甜約翰  Sweet John / 2019-12-31 / 专辑 / CD / 流行,music
"Whatever People Say I Am, That's What I'm Not",1463600,https://music.douban.com/subject/1463600/,/covers/music/1463600.jpg,4,2021-07-04,collect,听过,,gosh mardy bum竟然听哭了,Arctic Monkeys / 2006 / 专辑 / CD / 摇滚,music
Automatic,1408441,https://music.douban.com/subject/1408441/,/covers/music/1408441.jpg,4,2021-07-03,collect,听过,,and your kiss kiss kiss,The Jesus And Mary Chain / 1989 / 专辑 / Audio CD / 摇滚,music
We're The Lucky Ones,35242396,https://music.douban.com/subject/35242396/,/covers/music/35242396.jpg,3,2021-07-02,collect,听过,,,The Marías / 2020-10-29 / 单曲 / 数字(Digital) / 流行,music
Drip,33419296,https://music.douban.com/subject/33419296/,/covers/music/33419296.jpg,4,2021-07-02,collect,听过,,终于遇见男声不土的合作,Triathalon / The Marias / 2018-11-08 / 单曲 / 数字(Digital) / 电子,music
Cinema,35496584,https://music.douban.com/subject/35496584/,/covers/music/35496584.jpg,4,2021-07-01,collect,听过,,舒服 前几首的beat太好了 令人怀念的00年代 后面就平了,The Marías / 2021-06-25 / 专辑 / 黑胶 / 流行,music
STAYDOM,35412188,https://music.douban.com/subject/35412188/,/covers/music/35412188.jpg,3,2021-06-29,collect,听过,,喜欢认真唱歌的团 想起我家油炸亲故了🤣,STAYC / 2021-04-08 / 单曲 / CD / 流行,music
"Mozart: Eine kleine Nachtmusik; Pachelbel: Canon; L. Mozart: ""Toy Symphony""",2301643,https://music.douban.com/subject/2301643/,/covers/music/2301643.jpg,5,2021-06-21,collect,听过,,重新用回music therapy,"Neville Marriner,Academy of St.Martin-in-the-Fields / 1987-06-04 / Import / Audio CD / 古典",music
Room on Fire,1428209,https://music.douban.com/subject/1428209/,/covers/music/1428209.jpg,4,2021-06-18,collect,听过,,,The Strokes / 2003 / 专辑 / Audio CD / 摇滚,music
My Love Is Cool,26369454,https://music.douban.com/subject/26369454/,/covers/music/26369454.jpg,5,2021-06-14,collect,听过,,听一首爱一首,Wolf Alice / 2015-06-22 / 专辑 / Audio CD / 摇滚,music
Alcohol-Free,35464685,https://music.douban.com/subject/35464685/,/covers/music/35464685.jpg,4,2021-06-14,collect,听过,,有点像美国独立电影,TWICE / 2021-06-09 / 单曲 / 数字(Digital) / 流行,music
GUESS WHO,35408963,https://music.douban.com/subject/35408963/,/covers/music/35408963.jpg,4,2021-06-14,collect,听过,,不喜欢造型,ITZY / 2021-04-30 / 专辑 / CD / 流行,music
Visions Of A Life,27083184,https://music.douban.com/subject/27083184/,/covers/music/27083184.jpg,3,2021-06-14,collect,听过,,,Wolf Alice / 2017-09-29 / 专辑 / Audio CD / 摇滚,music
Darklands,1401767,https://music.douban.com/subject/1401767/,/covers/music/1401767.jpg,5,2021-06-11,collect,听过,,,The Jesus and Mary Chain / 1987 / 专辑 / Audio CD / 摇滚,music
Blue Weekend,35374094,https://music.douban.com/subject/35374094/,/covers/music/35374094.jpg,5,2021-06-08,collect,听过,,,Wolf Alice / 2021-06-04 / 专辑 / CD / 摇滚,music
Suede,1394569,https://music.douban.com/subject/1394569/,/covers/music/1394569.jpg,4,2021-06-06,collect,听过,,,Suede / 1993 / 专辑 / CD / 摇滚,music
I Need to Start a Garden,30152924,https://music.douban.com/subject/30152924/,/covers/music/30152924.jpg,5,2021-06-04,collect,听过,,,Haley Heynderickx / 2018-03-30 / 专辑 / Audio CD / 民谣,music
When I Get Home,30478468,https://music.douban.com/subject/30478468/,/covers/music/30478468.jpg,4,2021-06-04,collect,听过,,,Solange / 2019-03-01 / 专辑 / 数字(Digital) / 放克/灵歌/R&B,music
Beatles for Sale,1457726,https://music.douban.com/subject/1457726/,/covers/music/1457726.jpg,5,2021-06-01,collect,听过,,每季度一虫时刻来临,The Beatles / 1964 / 专辑 / 黑胶 / 摇滚,music
Forever (약속),35345824,https://music.douban.com/subject/35345824/,/covers/music/35345824.jpg,2,2021-05-30,collect,听过,,,aespa / 2021-02-05 / 单曲 / 数字(Digital) / 流行,music
Unintended,1888528,https://music.douban.com/subject/1888528/,/covers/music/1888528.jpg,5,2021-05-26,collect,听过,,,Muse / 2000-06-19 / CD-single / Import / Audio CD / 摇滚,music
Last Melody,35459214,https://music.douban.com/subject/35459214/,/covers/music/35459214.jpg,2,2021-05-26,collect,听过,,这是啥啊😭今天又是回去复习La Di Da的一天2 有用,EVERGLOW / 2021-05-25 / 单曲 / CD / 流行,music
Next Level,35454482,https://music.douban.com/subject/35454482/,/covers/music/35454482.jpg,4,2021-05-25,collect,听过,,我好像能get拼贴感 但是 为什么被成员呈现出来就失去魅力了呢,aespa / 2021-05-17 / 单曲 / 数字(Digital) / 流行,music
Blur - Live at the BBC,34782436,https://music.douban.com/subject/34782436/,/covers/music/34782436.jpg,4,2021-05-24,collect,听过,,,Blur / 2019-08-02 / EP / 数字(Digital) / 摇滚,music
Bleach,1401436,https://music.douban.com/subject/1401436/,/covers/music/1401436.jpg,4,2021-05-23,collect,听过,,科本就是太帅了 通过他的声音可以直接听出他真人有多帅,Nirvana / 1989 / 专辑 / Audio CD / 摇滚,music
Love Letter,1396314,https://music.douban.com/subject/1396314/,/covers/music/1396314.jpg,5,2021-05-22,collect,听过,,曾经也是那么静悄悄地追随着一个人 他是我看到彩虹后第一个想到的人 会把他的发言记在纸上贴在墙上的人 一言不发地追随 写一些不会被人读到的文字 不知道我会不会在他心里留下什么1 有用,Remedios / 1995-04-21 / Soundtrack / CD / 原声,music
Like Water,35410709,https://music.douban.com/subject/35410709/,/covers/music/35410709.jpg,4,2021-05-18,collect,听过,,好治愈😭,WENDY / 2021-04-06 / 专辑 / CD / 流行,music
Think Tank,1439135,https://music.douban.com/subject/1439135/,/covers/music/1439135.jpg,3,2021-05-16,collect,听过,,太过了 好心疼 喜欢2/4/10 但其他的大多数极不喜欢,Blur / 2003 / 专辑 / Audio CD / 摇滚,music
Parklive,20278437,https://music.douban.com/subject/20278437/,/covers/music/20278437.jpg,5,2021-05-13,collect,听过,,🤪🆘🚑,Blur / 2012-11-30 / Live / Audio CD / 摇滚,music
Modern Life Is Rubbish,1395392,https://music.douban.com/subject/1395392/,/covers/music/1395392.jpg,5,2021-05-12,collect,听过,,学啥啊 玩吧,Blur / 1993-11-16 / 专辑 / Audio CD / 摇滚,music
愛を知るまでは/桜が降る夜は,35418922,https://music.douban.com/subject/35418922/,/covers/music/35418922.jpg,5,2021-05-08,collect,听过,,又要因为ost爱上一部日剧了,あいみょん / 2021-05-26 / 单曲 / CD / 流行,music
唄ひ手冥利~其の壱~,1507183,https://music.douban.com/subject/1507183/,/covers/music/1507183.jpg,4,2021-05-07,collect,听过,,,椎名林檎 / 2002-05-27 / 专辑 / CD / 摇滚,music
Higher Power,35453769,https://music.douban.com/subject/35453769/,/covers/music/35453769.jpg,1,2021-05-07,collect,听过,,别去空间站丢人了2 有用,Coldplay / 2021-05-07 / 单曲 / 数字(Digital) / 摇滚,music
Rabbit Fur Coat,1457897,https://music.douban.com/subject/1457897/,/covers/music/1457897.jpg,3,2021-05-04,collect,听过,,,Jenny Lewis with The Watson Twins / 2005 / 专辑 / Audio CD / 流行,music
Deep River,3647551,https://music.douban.com/subject/3647551/,/covers/music/3647551.jpg,5,2021-04-29,collect,听过,,9/12 还有重录后的13 「Simple and Clean」,"宇多田ヒカル,宇多田光 / 2002-06-19 / 专辑 / CD / 放克/灵歌/R&B",music
First Love,3219372,https://music.douban.com/subject/3219372/,/covers/music/3219372.jpg,5,2021-04-22,collect,听过,,熟悉的命运般的世纪之交的beat😭,"宇多田光,Utada Hikaru / 1999 / 专辑 / CD / 放克/灵歌/R&B",music
Let England Shake,5377589,https://music.douban.com/subject/5377589/,/covers/music/5377589.jpg,3,2021-04-18,collect,听过,,还是想要她更真诚的东西,PJ Harvey / 2011-02-11 / 专辑 / Audio CD / 摇滚,music
Fantôme,26832501,https://music.douban.com/subject/26832501/,/covers/music/26832501.jpg,5,2021-04-17,collect,听过,,做不到只四星啊,宇多田ヒカル / 2016-09-28 / 专辑 / CD / 流行,music
斉藤和義 20th Anniversary Live 1993-2013“20<21”～これからもヨロチクビ～,25801446,https://music.douban.com/subject/25801446/,/covers/music/25801446.jpg,5,2021-04-15,collect,听过,,今年春天的最爱,斉藤和義 Kazuyoshi Saito / 2013-12-25 / 视频 / dvd / 摇滚,music
世界は恋に落ちている(アオハライド盤/期間生産限定盤),25927971,https://music.douban.com/subject/25927971/,/covers/music/25927971.jpg,4,2021-04-12,collect,听过,,五六年之后听还是会想恋爱xx,CHiCO with HoneyWorks / 2014-08-06 / 单曲 / CD / 原声,music
初恋,30204476,https://music.douban.com/subject/30204476/,/covers/music/30204476.jpg,4,2021-04-10,collect,听过,,她是最好的 难过自己听不懂日语 / 扣一星吧 太讨厌too proud了,宇多田ヒカル / 2018-06-27 / 专辑 / CD / 流行,music
Tell Me How You Really Feel,30148552,https://music.douban.com/subject/30148552/,/covers/music/30148552.jpg,4,2021-04-09,collect,听过,,,Courtney Barnett / 2018-05-18 / 专辑 / CD / 摇滚,music
The Best of Blur,1395118,https://music.douban.com/subject/1395118/,/covers/music/1395118.jpg,5,2021-04-06,collect,听过,,,Blur / 2000 / 选集 / Audio CD / 摇滚,music
Debussy,27153648,https://music.douban.com/subject/27153648/,/covers/music/27153648.jpg,3,2021-04-06,collect,听过,,,Seong-Jin Cho / 2017-11-17 / 专辑 / CD / 古典,music
Third,2996067,https://music.douban.com/subject/2996067/,/covers/music/2996067.jpg,4,2021-04-06,collect,听过,,,Portishead / 2008-04-28 / 专辑 / Audio CD / 摇滚,music
SYR 1: Anagrama,1402823,https://music.douban.com/subject/1402823/,/covers/music/1402823.jpg,4,2021-04-03,collect,听过,,,Sonic Youth / 1997-06-10 / EP / CD / 摇滚,music
"Lola vs. the Powerman & the Money-Go-Round, Pt. 1",1767707,https://music.douban.com/subject/1767707/,/covers/music/1767707.jpg,4,2021-03-30,collect,听过,,,The Kinks / 2004-12-07 / Original recording remastered / Import / Audio CD / 摇滚,music
"Sometimes I Sit and Think, and Sometimes I Just Sit",26315631,https://music.douban.com/subject/26315631/,/covers/music/26315631.jpg,5,2021-03-28,collect,听过,,好流畅的一张 没有中断 舒服,Courtney Barnett / 2015-03-23 / 专辑 / CD / 摇滚,music
Black Mamba,35242100,https://music.douban.com/subject/35242100/,/covers/music/35242100.jpg,3,2021-03-26,collect,听过,,还行吧,aespa / 2020-11-17 / 单曲 / 数字(Digital) / 流行,music
응답하라 1988 O.S.T,26730840,https://music.douban.com/subject/26730840/,/covers/music/26730840.jpg,5,2021-03-26,collect,听过,,like warm rain,韩国原声带 / 2016-01-22 / 专辑 / CD / 原声,music
Our Two Skins,35007084,https://music.douban.com/subject/35007084/,/covers/music/35007084.jpg,3,2021-03-18,collect,听过,,Emotionally motivating / engaging melody and lyrics 适合影视剧ost,Gordi / 2020-06-26 / 专辑 / CD / 民谣,music
1996,2301061,https://music.douban.com/subject/2301061/,/covers/music/2301061.jpg,4,2021-03-14,collect,听过,,巨爱第三首,坂本龙一 / 1996年05月17日 / 选集 / CD / 原声,music
2017（二）,26987596,https://music.douban.com/subject/26987596/,/covers/music/26987596.jpg,2,2021-03-14,collect,听过,,,花粥 / 2017-01-16 / EP / 数字(Digital) / 民谣,music
2017（番外一）,27203850,https://music.douban.com/subject/27203850/,/covers/music/27203850.jpg,3,2021-03-14,collect,听过,,,花粥 / 2017-10-26 / 单曲 / 数字(Digital) / 民谣,music
2017（一）,26987595,https://music.douban.com/subject/26987595/,/covers/music/26987595.jpg,3,2021-03-14,collect,听过,,,花粥 / 2017-01-01 / EP / 数字(Digital) / 民谣,music
2017（三）,26987597,https://music.douban.com/subject/26987597/,/covers/music/26987597.jpg,2,2021-03-14,collect,听过,,,花粥 / 2017-02-17 / EP / 数字(Digital) / 民谣,music
Rollin',26991290,https://music.douban.com/subject/26991290/,/covers/music/26991290.jpg,4,2021-03-13,collect,听过,,值得call back!! 我们确实需要这样的流行音乐 瘦不是最高标准 实力 感染力和带给大家快乐的能力才是,Brave Girls / 2017-03-07 / EP / CD / 流行,music
Ziggy Stardust,3870727,https://music.douban.com/subject/3870727/,/covers/music/3870727.jpg,5,2021-03-10,collect,听过,,,David Bowie / 1990-06-06 / Enhanced / Audio CD / 流行,music
Everything Now,27076032,https://music.douban.com/subject/27076032/,/covers/music/27076032.jpg,3,2021-03-09,collect,听过,,,Arcade Fire / 2017-07-28 / 专辑 / Audio CD / 摇滚,music
Everlasting,35112757,https://music.douban.com/subject/35112757/,/covers/music/35112757.jpg,3,2021-03-07,collect,听过,,,Los Retros / 2020-06-08 / EP / 数字(Digital) / 放克/灵歌/R&B,music
Kid A,1397189,https://music.douban.com/subject/1397189/,/covers/music/1397189.jpg,3,2021-03-04,collect,听过,,,Radiohead / 2000 / 专辑 / Audio CD / 摇滚,music
与世界温暖相拥,27019983,https://music.douban.com/subject/27019983/,/covers/music/27019983.jpg,3,2021-02-28,collect,听过,,换个专辑名吧,盘尼西林 / 2017-04-30 / 专辑 / CD / 摇滚,music
꼬리 (TAIL),35376864,https://music.douban.com/subject/35376864/,/covers/music/35376864.jpg,4,2021-02-27,collect,听过,,This is SO FUCKING FABULOUS 下个月必在学校打歌,宣美 선미 / 2021-02-23 / 单曲 / 数字(Digital) / 流行,music
POV,35267182,https://music.douban.com/subject/35267182/,/covers/music/35267182.jpg,4,2021-02-24,collect,听过,,a perfect pure vocal song (that’s the reason I think it’s kinda Mariah Carey,爱莉安娜·格兰德 Ariana Grande / 2020-10-30 / 单曲 / CD / 放克/灵歌/R&B,music
34+35,35267181,https://music.douban.com/subject/35267181/,/covers/music/35267181.jpg,4,2021-02-24,collect,听过,,yeah yeah yeah,爱莉安娜·格兰德 Ariana Grande / 2020-10-30 / 单曲 / 流行,music
"Superclean, Vol. II",30339870,https://music.douban.com/subject/30339870/,/covers/music/30339870.jpg,4,2021-02-24,collect,听过,,ruthless好到让人尖叫的地步,The Marías / 2018-09-28 / EP / 数字(Digital) / 流行,music
"Superclean, Vol. I",27193800,https://music.douban.com/subject/27193800/,/covers/music/27193800.jpg,5,2021-02-24,collect,听过,,,The Marías / 2017-11-03 / EP / 数字(Digital) / 流行,music
Fine Line,34884176,https://music.douban.com/subject/34884176/,/covers/music/34884176.jpg,4,2021-02-21,collect,听过,,一直有听说哈卷这专”前半张当代bowie，后半张复刻英伦入侵” 他给我的感觉是这两个称号都很勉强，但也确实找不到具体什么理由反驳；他好像确实想往icon的方向发展，融合了当代气质的完美70年代review？,Harry Styles / 2019-12-13 / 专辑 / CD / 流行,music
Positions,35233006,https://music.douban.com/subject/35233006/,/covers/music/35233006.jpg,5,2021-02-19,collect,听过,,positions直接秒了 她做专辑越来越有种手到擒来的感觉 质量绝对有保证,Ariana Grande / 2020-10-30 / 专辑 / CD / 流行,music
Love Story (Taylor’s Version),35360994,https://music.douban.com/subject/35360994/,/covers/music/35360994.jpg,4,2021-02-19,collect,听过,,,Taylor Swift / 2021-02-12 / 单曲 / 数字(Digital) / 民谣,music
Winter Poems,35247009,https://music.douban.com/subject/35247009/,/covers/music/35247009.jpg,4,2021-02-17,collect,听过,,我们置身于巨大的漩涡中，有时置身于时间的外侧。我们曾在哪里遭遇雷击——既无声又无形的雷。,Stephan Moccio / 2020-11-06 / 专辑 / 数字(Digital) / 轻音乐,music
Dear,27204484,https://music.douban.com/subject/27204484/,/covers/music/27204484.jpg,4,2021-02-15,collect,听过,,听了能让人变幸福🍃,甜約翰 / 2017-12-01 / 专辑 / CD / 流行,music
Loveless,1394751,https://music.douban.com/subject/1394751/,/covers/music/1394751.jpg,5,2021-02-15,collect,听过,,yes yes yes,My Bloody Valentine / 1991-11-04 / 专辑 / Audio CD / 摇滚,music
We're Good,35353569,https://music.douban.com/subject/35353569/,/covers/music/35353569.jpg,3,2021-02-14,collect,听过,,,Dua Lipa / 2021-02-11 / 单曲 / 数字(Digital) / 流行,music
Focus,26590359,https://music.douban.com/subject/26590359/,/covers/music/26590359.jpg,5,2021-02-12,collect,听过,,来记录这首我心中的Ari无敌之一……,Ariana Grande / 2015-10-30 / 单曲 / CD / 流行,music
I Think We're Alone Now (US Release),34077118,https://music.douban.com/subject/34077118/,/covers/music/34077118.jpg,3,2021-02-11,collect,听过,,第一首太好 后面很无聊,Tommy James & The Shondells / 1967-01-05 / 专辑 / 流行,music
小夢大半,26837048,https://music.douban.com/subject/26837048/,/covers/music/26837048.jpg,2,2021-02-08,collect,听过,,,陳粒 / 2016-07-25 / 专辑 / CD / 流行,music
Stand!,1475666,https://music.douban.com/subject/1475666/,/covers/music/1475666.jpg,4,2021-02-07,collect,听过,,不属于自己的厉害音乐 果然还是超喜欢两首hit,Sly & the Family Stone / 1969-05 / 专辑 / CD / 放克/灵歌/R&B,music
Why'd You Only Call Me When You're High,25661274,https://music.douban.com/subject/25661274/,/covers/music/25661274.jpg,5,2021-02-06,collect,听过,,用britney spears的唱法唱这首 3 in the morning yeah~,Arctic Monkeys / 2013-08-11 / EP / 数字(Digital) / 摇滚,music
Red Light,25917707,https://music.douban.com/subject/25917707/,/covers/music/25917707.jpg,3,2021-02-06,collect,听过,,为什么我啥都听不出来T-T,"F(x),에프엑스 / 2014-07-08 / 专辑 / CD / 电子",music
SUMMER NIGHTS,30262917,https://music.douban.com/subject/30262917/,/covers/music/30262917.jpg,2,2021-01-31,collect,听过,,,TWICE / 2018-07-09 / EP / CD / 流行,music
Twicetagram,27176696,https://music.douban.com/subject/27176696/,/covers/music/27176696.jpg,2,2021-01-30,collect,听过,,,TWICE / 2017-10-30 / 专辑 / CD / 流行,music
Oxygen,33407428,https://music.douban.com/subject/33407428/,/covers/music/33407428.jpg,3,2021-01-30,collect,听过,,sexy,王嘉尔 Jackson Wang / 2019-04-12 / 单曲 / 数字(Digital) / 流行,music
I’m Not Cool,35336033,https://music.douban.com/subject/35336033/,/covers/music/35336033.jpg,1,2021-01-30,collect,听过,,,"현아,泫雅 / 2021-01-28 / EP / CD / 流行",music
BTTB,1479477,https://music.douban.com/subject/1479477/,/covers/music/1479477.jpg,4,2021-01-30,collect,听过,,,坂本龍一 / 1999-02-24 / 专辑 / CD / 轻音乐,music
Celebrity,35327113,https://music.douban.com/subject/35327113/,/covers/music/35327113.jpg,2,2021-01-28,collect,听过,,第一句感到大事不妙 transition还行 可是副歌真的好土好土好土！！她声音的灵气在土气的编曲面前可以忽略不计 副歌后的电音break听一遍绝对ptsd🆘17 有用,"IU,아이유 / 2021-01-27 / 单曲 / 数字(Digital) / 流行",music
삐삐,30347265,https://music.douban.com/subject/30347265/,/covers/music/30347265.jpg,4,2021-01-28,collect,听过,,love her voice and vibe 更喜欢后面一些细细的fizzy back ups,李知恩 IU / 2018-10-10 / 单曲 / 数字(Digital) / 流行,music
Let It Bleed,1467357,https://music.douban.com/subject/1467357/,/covers/music/1467357.jpg,5,2021-01-28,collect,听过,,,The Rolling Stones / 1969 / 专辑 / CD / 摇滚,music
Sticky Fingers,1418175,https://music.douban.com/subject/1418175/,/covers/music/1418175.jpg,5,2021-01-26,collect,听过,,“这才是正经音乐”,Rolling Stones / 1971 / 专辑 / Audio CD / 摇滚,music
僕は僕を好きになる (Special Edition),35333710,https://music.douban.com/subject/35333710/,/covers/music/35333710.jpg,4,2021-01-26,collect,听过,,,"乃木坂46,Nogizaka46 / 2021-01-20 / 专辑 / 数字(Digital) / 流行",music
Heatwave,30425592,https://music.douban.com/subject/30425592/,/covers/music/30425592.jpg,4,2021-01-25,collect,听过,,the vibe of tonight,MICHELLE / 2020-01-31 / 专辑 / 数字(Digital) / 电子,music
Close to You,33386918,https://music.douban.com/subject/33386918/,/covers/music/33386918.jpg,4,2021-01-23,collect,听过,,!!!!!,Lucian / 2017-03-23 / EP / 数字(Digital) / 流行,music
The Freewheelin' Bob Dylan,1428520,https://music.douban.com/subject/1428520/,/covers/music/1428520.jpg,5,2021-01-22,collect,听过,,dylan能缓解我的焦虑症 还有他真的太帅了,Bob Dylan / 1963-05-27 / Hybrid SACD / Original recording remastered / SACD / Audio CD / 民谣,music
The Doors,1431902,https://music.douban.com/subject/1431902/,/covers/music/1431902.jpg,5,2021-01-21,collect,听过,,turns me on,The Doors / 1967-01-04 / 专辑 / 黑胶 / 摇滚,music
덤디덤디 (DUMDi DUMDi),35149313,https://music.douban.com/subject/35149313/,/covers/music/35149313.jpg,1,2021-01-20,collect,听过,,,(G)I-DLE / 2020-08-03 / 单曲 / CD / 流行,music
한 (一),30300678,https://music.douban.com/subject/30300678/,/covers/music/30300678.jpg,4,2021-01-20,collect,听过,,这首旋律和编曲能给方块用两年,"(G)I-DLE,(여자)아이들,(女)孩子们 / 2018-08-14 / 单曲 / 数字(Digital) / 流行",music
Uh-Oh,34434150,https://music.douban.com/subject/34434150/,/covers/music/34434150.jpg,2,2021-01-20,collect,听过,,,(G)I-DLE (여자)아이들 / 2019-06-26 / 单曲 / 数字(Digital) / 流行,music
I am,30203854,https://music.douban.com/subject/30203854/,/covers/music/30203854.jpg,3,2021-01-20,collect,听过,,,"(G)I-DLE,(여자)아이들,(女)孩子们 / 2018-05-02 / EP / CD / 流行",music
I MADE,30463039,https://music.douban.com/subject/30463039/,/covers/music/30463039.jpg,4,2021-01-20,collect,听过,,喜欢这张的主打,"(여자)아이들,(G)I-DLE / 2019-02-26 / EP / CD / 流行",music
I burn,35306839,https://music.douban.com/subject/35306839/,/covers/music/35306839.jpg,3,2021-01-20,collect,听过,,한和화简直是从两个角度对之前那首hann的paraphrase 女娃表面上一直在追寻乱七八糟的元素融合 歌曲却还是偷懒式的创作方式；总觉得她们六个缺乏融合度 这张专辑尤其明显,(G)I-DLE / 2021-01-11 / EP / CD / 流行,music
Ghost Stories,25839132,https://music.douban.com/subject/25839132/,/covers/music/25839132.jpg,3,2021-01-20,collect,听过,,,Coldplay / 2014-05-19 / 专辑 / Audio CD / 摇滚,music
blackSUMMERS'night,26804834,https://music.douban.com/subject/26804834/,/covers/music/26804834.jpg,3,2021-01-20,collect,听过,,,Maxwell / 2016-07-01 / 专辑 / Audio CD / 放克/灵歌/R&B,music
Chopin: Nocturnes,25879885,https://music.douban.com/subject/25879885/,/covers/music/25879885.jpg,5,2021-01-19,collect,听过,,,"Arthur Rubinstein,阿图尔•鲁宾斯坦 / 1967-12-03 / 专辑 / CD / 古典",music
BLACKsummers'night,3736025,https://music.douban.com/subject/3736025/,/covers/music/3736025.jpg,3,2021-01-19,collect,听过,,,Maxwell / 2009-07-07 / 专辑 / CD / 放克/灵歌/R&B,music
願い,34120417,https://music.douban.com/subject/34120417/,/covers/music/34120417.jpg,4,2021-01-16,collect,听过,,是让人想用过去的心情看待现在的歌曲啊 「東京に持った大きな期待」还有大到可以装下一个东京的期待,當山みれい / 2017-07-26 / EP / 流行,music
BIRTHDAY,34431528,https://music.douban.com/subject/34431528/,/covers/music/34431528.jpg,4,2021-01-15,collect,听过,,诶呀诶呀其实是3.5 但封面好美,SOMI / 2019-06-13 / 单曲 / 数字(Digital) / 流行,music
What You Waiting For,35152706,https://music.douban.com/subject/35152706/,/covers/music/35152706.jpg,3,2021-01-15,collect,听过,,,"전소미,SOMI / 2020-07-22 / 单曲 / 数字(Digital) / 流行",music
María,35099703,https://music.douban.com/subject/35099703/,/covers/music/35099703.jpg,3,2021-01-15,collect,听过,,,"화사,华莎 / 2020-06-30 / EP / CD / 流行",music
NUNA,35161649,https://music.douban.com/subject/35161649/,/covers/music/35161649.jpg,4,2021-01-14,collect,听过,,回到了曾经的欧美diva风 NUNU NANA,Jessi / 2020-07-30 / EP / 数字(Digital) / 说唱,music
過,35289561,https://music.douban.com/subject/35289561/,/covers/music/35289561.jpg,3,2021-01-14,collect,听过,,比较平庸无聊的歌 整首戳到我的是王嘉尔在50秒的时候带着港腔念出“各种错过” 他身上自带的港气太重 太让人沉迷 烟嗓可以直接杀人的地步,"王嘉尔,林俊杰 / 2020-12-17 / 单曲 / 数字(Digital) / 流行",music
Mozart,35322296,https://music.douban.com/subject/35322296/,/covers/music/35322296.jpg,,2021-01-14,collect,听过,,K.310 考前听mozart好像成了惯例,Yekwon Sunwoo / 2020-11-24 / 专辑 / 数字(Digital) / 古典,music
